ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries

ROUGE-2+StopWordRemoval,TASK175,TEXTRANK.TXT,0.16279,0.04930,0.07568,1

ROUGE-L+StopWordRemoval,TASK176,TEXTRANK.TXT,0.43243,0.10323,0.16667,1

ROUGE-1+StopWordRemoval,TASK176,TEXTRANK.TXT,0.63415,0.11607,0.19623,1

ROUGE-2+StopWordRemoval,TASK176,TEXTRANK.TXT,0.38462,0.06726,0.11450,1

ROUGE-L+StopWordRemoval,TASK173,TEXTRANK.TXT,0.33333,0.06667,0.11111,1

ROUGE-1+StopWordRemoval,TASK173,TEXTRANK.TXT,0.58974,0.09871,0.16912,1

ROUGE-2+StopWordRemoval,TASK173,TEXTRANK.TXT,0.18919,0.03017,0.05204,1

ROUGE-L+StopWordRemoval,TASK174,TEXTRANK.TXT,0.37500,0.12000,0.18182,1

ROUGE-1+StopWordRemoval,TASK174,TEXTRANK.TXT,0.56250,0.14876,0.23529,1

ROUGE-2+StopWordRemoval,TASK174,TEXTRANK.TXT,0.20000,0.05000,0.08000,1

ROUGE-L+StopWordRemoval,TASK171,TEXTRANK.TXT,0.28205,0.08527,0.13095,1

ROUGE-1+StopWordRemoval,TASK171,TEXTRANK.TXT,0.53333,0.14724,0.23077,1

ROUGE-2+StopWordRemoval,TASK171,TEXTRANK.TXT,0.11628,0.03086,0.04878,1

ROUGE-L+StopWordRemoval,TASK172,TEXTRANK.TXT,0.24242,0.08163,0.12214,1

ROUGE-1+StopWordRemoval,TASK172,TEXTRANK.TXT,0.30303,0.08130,0.12821,1

ROUGE-2+StopWordRemoval,TASK172,TEXTRANK.TXT,0.12903,0.03279,0.05229,1

ROUGE-L+StopWordRemoval,TASK170,TEXTRANK.TXT,0.18519,0.04167,0.06803,1

ROUGE-1+StopWordRemoval,TASK170,TEXTRANK.TXT,0.36667,0.06790,0.11458,1

ROUGE-2+StopWordRemoval,TASK170,TEXTRANK.TXT,0.07143,0.01242,0.02116,1

ROUGE-L+StopWordRemoval,TASK1000,TEXTRANK.TXT,0.20690,0.04317,0.07143,1

ROUGE-1+StopWordRemoval,TASK1000,TEXTRANK.TXT,0.48276,0.07487,0.12963,1

ROUGE-2+StopWordRemoval,TASK1000,TEXTRANK.TXT,0.10714,0.01613,0.02804,1

ROUGE-L+StopWordRemoval,TASK98,TEXTRANK.TXT,0.63636,0.13084,0.21705,1

ROUGE-1+StopWordRemoval,TASK98,TEXTRANK.TXT,0.66667,0.12214,0.20645,1

ROUGE-2+StopWordRemoval,TASK98,TEXTRANK.TXT,0.31818,0.05385,0.09211,1

ROUGE-L+StopWordRemoval,TASK99,TEXTRANK.TXT,0.54545,0.14400,0.22785,1

ROUGE-1+StopWordRemoval,TASK99,TEXTRANK.TXT,0.82353,0.12963,0.22400,1

ROUGE-2+StopWordRemoval,TASK99,TEXTRANK.TXT,0.50000,0.07442,0.12955,1

ROUGE-L+StopWordRemoval,TASK96,TEXTRANK.TXT,0.25000,0.07692,0.11765,1

ROUGE-1+StopWordRemoval,TASK96,TEXTRANK.TXT,0.39535,0.09605,0.15455,1

ROUGE-2+StopWordRemoval,TASK96,TEXTRANK.TXT,0.14634,0.03409,0.05530,1

ROUGE-L+StopWordRemoval,TASK97,TEXTRANK.TXT,0.15385,0.05357,0.07947,1

ROUGE-1+StopWordRemoval,TASK97,TEXTRANK.TXT,0.32500,0.08553,0.13542,1

ROUGE-2+StopWordRemoval,TASK97,TEXTRANK.TXT,0.05263,0.01325,0.02116,1

ROUGE-L+StopWordRemoval,TASK94,TEXTRANK.TXT,0.33333,0.11364,0.16949,1

ROUGE-1+StopWordRemoval,TASK94,TEXTRANK.TXT,0.46875,0.14151,0.21739,1

ROUGE-2+StopWordRemoval,TASK94,TEXTRANK.TXT,0.13333,0.03810,0.05926,1

ROUGE-L+StopWordRemoval,TASK95,TEXTRANK.TXT,0.44231,0.13939,0.21198,1

ROUGE-1+StopWordRemoval,TASK95,TEXTRANK.TXT,0.60345,0.12963,0.21341,1

ROUGE-2+StopWordRemoval,TASK95,TEXTRANK.TXT,0.33929,0.07063,0.11692,1

ROUGE-L+StopWordRemoval,TASK92,TEXTRANK.TXT,0.62069,0.19565,0.29752,1

ROUGE-1+StopWordRemoval,TASK92,TEXTRANK.TXT,0.83333,0.19841,0.32051,1

ROUGE-2+StopWordRemoval,TASK92,TEXTRANK.TXT,0.60714,0.13600,0.22222,1

ROUGE-L+StopWordRemoval,TASK93,TEXTRANK.TXT,0.75000,0.20000,0.31579,1

ROUGE-1+StopWordRemoval,TASK93,TEXTRANK.TXT,0.79310,0.15646,0.26136,1

ROUGE-2+StopWordRemoval,TASK93,TEXTRANK.TXT,0.64286,0.12287,0.20630,1

ROUGE-L+StopWordRemoval,TASK90,TEXTRANK.TXT,0.23810,0.09346,0.13423,1

ROUGE-1+StopWordRemoval,TASK90,TEXTRANK.TXT,0.50000,0.14894,0.22951,1

ROUGE-2+StopWordRemoval,TASK90,TEXTRANK.TXT,0.15000,0.04286,0.06667,1

ROUGE-L+StopWordRemoval,TASK91,TEXTRANK.TXT,0.44444,0.16949,0.24540,1

ROUGE-1+StopWordRemoval,TASK91,TEXTRANK.TXT,0.62000,0.19136,0.29245,1

ROUGE-2+StopWordRemoval,TASK91,TEXTRANK.TXT,0.33333,0.09938,0.15311,1

ROUGE-L+StopWordRemoval,TASK89,TEXTRANK.TXT,0.36364,0.09756,0.15385,1

ROUGE-1+StopWordRemoval,TASK89,TEXTRANK.TXT,0.53659,0.11000,0.18257,1

ROUGE-2+StopWordRemoval,TASK89,TEXTRANK.TXT,0.28205,0.05528,0.09244,1

ROUGE-L+StopWordRemoval,TASK87,TEXTRANK.TXT,0.20000,0.05455,0.08571,1

ROUGE-1+StopWordRemoval,TASK87,TEXTRANK.TXT,0.40000,0.09655,0.15556,1

ROUGE-2+StopWordRemoval,TASK87,TEXTRANK.TXT,0.06061,0.01389,0.02260,1

ROUGE-L+StopWordRemoval,TASK88,TEXTRANK.TXT,0.16216,0.06316,0.09091,1

ROUGE-1+StopWordRemoval,TASK88,TEXTRANK.TXT,0.28205,0.08871,0.13497,1

ROUGE-2+StopWordRemoval,TASK88,TEXTRANK.TXT,0.05405,0.01626,0.02500,1

ROUGE-L+StopWordRemoval,TASK85,TEXTRANK.TXT,0.32558,0.10853,0.16279,1

ROUGE-1+StopWordRemoval,TASK85,TEXTRANK.TXT,0.36957,0.10180,0.15962,1

ROUGE-2+StopWordRemoval,TASK85,TEXTRANK.TXT,0.20455,0.05422,0.08571,1

ROUGE-L+StopWordRemoval,TASK86,TEXTRANK.TXT,0.22727,0.10417,0.14286,1

ROUGE-1+StopWordRemoval,TASK86,TEXTRANK.TXT,0.43478,0.13986,0.21164,1

ROUGE-2+StopWordRemoval,TASK86,TEXTRANK.TXT,0.20455,0.06338,0.09677,1

ROUGE-L+StopWordRemoval,TASK83,TEXTRANK.TXT,0.24324,0.09375,0.13534,1

ROUGE-1+StopWordRemoval,TASK83,TEXTRANK.TXT,0.45000,0.15789,0.23377,1

ROUGE-2+StopWordRemoval,TASK83,TEXTRANK.TXT,0.15789,0.05310,0.07947,1

ROUGE-L+StopWordRemoval,TASK84,TEXTRANK.TXT,0.25641,0.11364,0.15748,1

ROUGE-1+StopWordRemoval,TASK84,TEXTRANK.TXT,0.37209,0.13008,0.19277,1

ROUGE-2+StopWordRemoval,TASK84,TEXTRANK.TXT,0.12195,0.04098,0.06135,1

ROUGE-L+StopWordRemoval,TASK81,TEXTRANK.TXT,0.29412,0.08929,0.13699,1

ROUGE-1+StopWordRemoval,TASK81,TEXTRANK.TXT,0.68421,0.16561,0.26667,1

ROUGE-2+StopWordRemoval,TASK81,TEXTRANK.TXT,0.36111,0.08333,0.13542,1

ROUGE-L+StopWordRemoval,TASK82,TEXTRANK.TXT,0.21212,0.07000,0.10526,1

ROUGE-1+StopWordRemoval,TASK82,TEXTRANK.TXT,0.40000,0.11290,0.17610,1

ROUGE-2+StopWordRemoval,TASK82,TEXTRANK.TXT,0.12121,0.03252,0.05128,1

ROUGE-L+StopWordRemoval,TASK80,TEXTRANK.TXT,0.37209,0.20513,0.26446,1

ROUGE-1+StopWordRemoval,TASK80,TEXTRANK.TXT,0.69767,0.28571,0.40541,1

ROUGE-2+StopWordRemoval,TASK80,TEXTRANK.TXT,0.46341,0.18269,0.26207,1

ROUGE-L+StopWordRemoval,TASK78,TEXTRANK.TXT,0.13158,0.05155,0.07407,1

ROUGE-1+StopWordRemoval,TASK78,TEXTRANK.TXT,0.22500,0.07563,0.11321,1

ROUGE-2+StopWordRemoval,TASK78,TEXTRANK.TXT,0.02632,0.00847,0.01282,1

ROUGE-L+StopWordRemoval,TASK79,TEXTRANK.TXT,0.31707,0.10569,0.15854,1

ROUGE-1+StopWordRemoval,TASK79,TEXTRANK.TXT,0.43182,0.12179,0.19000,1

ROUGE-2+StopWordRemoval,TASK79,TEXTRANK.TXT,0.23810,0.06452,0.10152,1

ROUGE-L+StopWordRemoval,TASK76,TEXTRANK.TXT,0.36667,0.10185,0.15942,1

ROUGE-1+StopWordRemoval,TASK76,TEXTRANK.TXT,0.50000,0.12030,0.19394,1

ROUGE-2+StopWordRemoval,TASK76,TEXTRANK.TXT,0.16667,0.03788,0.06173,1

ROUGE-L+StopWordRemoval,TASK77,TEXTRANK.TXT,0.29630,0.13793,0.18824,1

ROUGE-1+StopWordRemoval,TASK77,TEXTRANK.TXT,0.51613,0.18824,0.27586,1

ROUGE-2+StopWordRemoval,TASK77,TEXTRANK.TXT,0.31034,0.10714,0.15929,1

ROUGE-L+StopWordRemoval,TASK74,TEXTRANK.TXT,0.51724,0.15789,0.24194,1

ROUGE-1+StopWordRemoval,TASK74,TEXTRANK.TXT,0.63333,0.14961,0.24204,1

ROUGE-2+StopWordRemoval,TASK74,TEXTRANK.TXT,0.39286,0.08730,0.14286,1

ROUGE-L+StopWordRemoval,TASK75,TEXTRANK.TXT,0.37500,0.11364,0.17442,1

ROUGE-1+StopWordRemoval,TASK75,TEXTRANK.TXT,0.69767,0.15789,0.25751,1

ROUGE-2+StopWordRemoval,TASK75,TEXTRANK.TXT,0.31707,0.06878,0.11304,1

ROUGE-L+StopWordRemoval,TASK72,TEXTRANK.TXT,0.18519,0.04717,0.07519,1

ROUGE-1+StopWordRemoval,TASK72,TEXTRANK.TXT,0.44828,0.09286,0.15385,1

ROUGE-2+StopWordRemoval,TASK72,TEXTRANK.TXT,0.14815,0.02878,0.04819,1

ROUGE-L+StopWordRemoval,TASK73,TEXTRANK.TXT,0.29412,0.11905,0.16949,1

ROUGE-1+StopWordRemoval,TASK73,TEXTRANK.TXT,0.40000,0.13913,0.20645,1

ROUGE-2+StopWordRemoval,TASK73,TEXTRANK.TXT,0.10526,0.03509,0.05263,1

ROUGE-L+StopWordRemoval,TASK70,TEXTRANK.TXT,0.20833,0.05051,0.08130,1

ROUGE-1+StopWordRemoval,TASK70,TEXTRANK.TXT,0.28000,0.05738,0.09524,1

ROUGE-2+StopWordRemoval,TASK70,TEXTRANK.TXT,0.04348,0.00826,0.01389,1

ROUGE-L+StopWordRemoval,TASK71,TEXTRANK.TXT,0.29032,0.08911,0.13636,1

ROUGE-1+StopWordRemoval,TASK71,TEXTRANK.TXT,0.41935,0.09091,0.14943,1

ROUGE-2+StopWordRemoval,TASK71,TEXTRANK.TXT,0.20690,0.04225,0.07018,1

ROUGE-L+StopWordRemoval,TASK69,TEXTRANK.TXT,0.25581,0.11340,0.15714,1

ROUGE-1+StopWordRemoval,TASK69,TEXTRANK.TXT,0.35417,0.10692,0.16425,1

ROUGE-2+StopWordRemoval,TASK69,TEXTRANK.TXT,0.13043,0.03797,0.05882,1

ROUGE-L+StopWordRemoval,TASK67,TEXTRANK.TXT,0.32143,0.09890,0.15126,1

ROUGE-1+StopWordRemoval,TASK67,TEXTRANK.TXT,0.60714,0.15044,0.24113,1

ROUGE-2+StopWordRemoval,TASK67,TEXTRANK.TXT,0.30769,0.07143,0.11594,1

ROUGE-L+StopWordRemoval,TASK68,TEXTRANK.TXT,0.10526,0.04348,0.06154,1

ROUGE-1+StopWordRemoval,TASK68,TEXTRANK.TXT,0.23684,0.07500,0.11392,1

ROUGE-2+StopWordRemoval,TASK68,TEXTRANK.TXT,0.02778,0.00840,0.01290,1

ROUGE-L+StopWordRemoval,TASK65,TEXTRANK.TXT,0.30556,0.11579,0.16794,1

ROUGE-1+StopWordRemoval,TASK65,TEXTRANK.TXT,0.51351,0.12925,0.20652,1

ROUGE-2+StopWordRemoval,TASK65,TEXTRANK.TXT,0.17143,0.04110,0.06630,1

ROUGE-L+StopWordRemoval,TASK66,TEXTRANK.TXT,0.18421,0.05036,0.07910,1

ROUGE-1+StopWordRemoval,TASK66,TEXTRANK.TXT,0.34884,0.08333,0.13453,1

ROUGE-2+StopWordRemoval,TASK66,TEXTRANK.TXT,0.02439,0.00559,0.00909,1

ROUGE-L+StopWordRemoval,TASK63,TEXTRANK.TXT,0.22500,0.07377,0.11111,1

ROUGE-1+StopWordRemoval,TASK63,TEXTRANK.TXT,0.34884,0.09317,0.14706,1

ROUGE-2+StopWordRemoval,TASK63,TEXTRANK.TXT,0.04878,0.01250,0.01990,1

ROUGE-L+StopWordRemoval,TASK64,TEXTRANK.TXT,0.57692,0.13889,0.22388,1

ROUGE-1+StopWordRemoval,TASK64,TEXTRANK.TXT,0.84615,0.15942,0.26829,1

ROUGE-2+StopWordRemoval,TASK64,TEXTRANK.TXT,0.50000,0.08759,0.14907,1

ROUGE-L+StopWordRemoval,TASK61,TEXTRANK.TXT,0.21053,0.06452,0.09877,1

ROUGE-1+StopWordRemoval,TASK61,TEXTRANK.TXT,0.45000,0.09677,0.15929,1

ROUGE-2+StopWordRemoval,TASK61,TEXTRANK.TXT,0.21053,0.04324,0.07175,1

ROUGE-L+StopWordRemoval,TASK62,TEXTRANK.TXT,0.15625,0.05208,0.07812,1

ROUGE-1+StopWordRemoval,TASK62,TEXTRANK.TXT,0.32353,0.09167,0.14286,1

ROUGE-2+StopWordRemoval,TASK62,TEXTRANK.TXT,0.06250,0.01681,0.02649,1

ROUGE-L+StopWordRemoval,TASK829,TEXTRANK.TXT,0.27027,0.07812,0.12121,1

ROUGE-1+StopWordRemoval,TASK829,TEXTRANK.TXT,0.33333,0.06771,0.11255,1

ROUGE-2+StopWordRemoval,TASK829,TEXTRANK.TXT,0.08108,0.01571,0.02632,1

ROUGE-L+StopWordRemoval,TASK827,TEXTRANK.TXT,0.13953,0.05000,0.07362,1

ROUGE-1+StopWordRemoval,TASK827,TEXTRANK.TXT,0.26531,0.08609,0.13000,1

ROUGE-2+StopWordRemoval,TASK827,TEXTRANK.TXT,0.06250,0.02000,0.03030,1

ROUGE-L+StopWordRemoval,TASK828,TEXTRANK.TXT,0.18750,0.06061,0.09160,1

ROUGE-1+StopWordRemoval,TASK828,TEXTRANK.TXT,0.28571,0.06711,0.10870,1

ROUGE-2+StopWordRemoval,TASK828,TEXTRANK.TXT,0.05882,0.01351,0.02198,1

ROUGE-L+StopWordRemoval,TASK825,TEXTRANK.TXT,0.16279,0.05072,0.07735,1

ROUGE-1+StopWordRemoval,TASK825,TEXTRANK.TXT,0.30612,0.07212,0.11673,1

ROUGE-2+StopWordRemoval,TASK825,TEXTRANK.TXT,0.12500,0.02899,0.04706,1

ROUGE-L+StopWordRemoval,TASK826,TEXTRANK.TXT,0.13636,0.10000,0.11538,1

ROUGE-1+StopWordRemoval,TASK826,TEXTRANK.TXT,0.34667,0.22414,0.27225,1

ROUGE-2+StopWordRemoval,TASK826,TEXTRANK.TXT,0.05405,0.03478,0.04233,1

ROUGE-L+StopWordRemoval,TASK823,TEXTRANK.TXT,0.25926,0.05556,0.09150,1

ROUGE-1+StopWordRemoval,TASK823,TEXTRANK.TXT,0.44444,0.07273,0.12500,1

ROUGE-2+StopWordRemoval,TASK823,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK824,TEXTRANK.TXT,0.21739,0.04202,0.07042,1

ROUGE-1+StopWordRemoval,TASK824,TEXTRANK.TXT,0.38462,0.06024,0.10417,1

ROUGE-2+StopWordRemoval,TASK824,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK821,TEXTRANK.TXT,0.19149,0.09783,0.12950,1

ROUGE-1+StopWordRemoval,TASK821,TEXTRANK.TXT,0.38182,0.15556,0.22105,1

ROUGE-2+StopWordRemoval,TASK821,TEXTRANK.TXT,0.07407,0.02985,0.04255,1

ROUGE-L+StopWordRemoval,TASK822,TEXTRANK.TXT,0.11321,0.07692,0.09160,1

ROUGE-1+StopWordRemoval,TASK822,TEXTRANK.TXT,0.19697,0.14607,0.16774,1

ROUGE-2+StopWordRemoval,TASK822,TEXTRANK.TXT,0.01538,0.01136,0.01307,1

ROUGE-L+StopWordRemoval,TASK820,TEXTRANK.TXT,0.20833,0.07143,0.10638,1

ROUGE-1+StopWordRemoval,TASK820,TEXTRANK.TXT,0.40000,0.11055,0.17323,1

ROUGE-2+StopWordRemoval,TASK820,TEXTRANK.TXT,0.11111,0.03030,0.04762,1

ROUGE-L+StopWordRemoval,TASK838,TEXTRANK.TXT,0.56250,0.12162,0.20000,1

ROUGE-1+StopWordRemoval,TASK838,TEXTRANK.TXT,0.62500,0.09009,0.15748,1

ROUGE-2+StopWordRemoval,TASK838,TEXTRANK.TXT,0.26667,0.03636,0.06400,1

ROUGE-L+StopWordRemoval,TASK839,TEXTRANK.TXT,0.33333,0.03937,0.07042,1

ROUGE-1+StopWordRemoval,TASK839,TEXTRANK.TXT,0.33333,0.02717,0.05025,1

ROUGE-2+StopWordRemoval,TASK839,TEXTRANK.TXT,0.07143,0.00546,0.01015,1

ROUGE-L+StopWordRemoval,TASK836,TEXTRANK.TXT,0.16000,0.03030,0.05096,1

ROUGE-1+StopWordRemoval,TASK836,TEXTRANK.TXT,0.30769,0.04969,0.08556,1

ROUGE-2+StopWordRemoval,TASK836,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK837,TEXTRANK.TXT,0.47619,0.09259,0.15504,1

ROUGE-1+StopWordRemoval,TASK837,TEXTRANK.TXT,0.61905,0.08553,0.15029,1

ROUGE-2+StopWordRemoval,TASK837,TEXTRANK.TXT,0.15000,0.01987,0.03509,1

ROUGE-L+StopWordRemoval,TASK834,TEXTRANK.TXT,0.27907,0.08108,0.12565,1

ROUGE-1+StopWordRemoval,TASK834,TEXTRANK.TXT,0.45652,0.09211,0.15328,1

ROUGE-2+StopWordRemoval,TASK834,TEXTRANK.TXT,0.22222,0.04405,0.07353,1

ROUGE-L+StopWordRemoval,TASK835,TEXTRANK.TXT,0.34091,0.11194,0.16854,1

ROUGE-1+StopWordRemoval,TASK835,TEXTRANK.TXT,0.44898,0.10945,0.17600,1

ROUGE-2+StopWordRemoval,TASK835,TEXTRANK.TXT,0.25000,0.06000,0.09677,1

ROUGE-L+StopWordRemoval,TASK832,TEXTRANK.TXT,0.15789,0.04651,0.07186,1

ROUGE-1+StopWordRemoval,TASK832,TEXTRANK.TXT,0.28571,0.07273,0.11594,1

ROUGE-2+StopWordRemoval,TASK832,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK833,TEXTRANK.TXT,0.15385,0.03540,0.05755,1

ROUGE-1+StopWordRemoval,TASK833,TEXTRANK.TXT,0.40741,0.06918,0.11828,1

ROUGE-2+StopWordRemoval,TASK833,TEXTRANK.TXT,0.11538,0.01899,0.03261,1

ROUGE-L+StopWordRemoval,TASK830,TEXTRANK.TXT,0.39394,0.07558,0.12683,1

ROUGE-1+StopWordRemoval,TASK830,TEXTRANK.TXT,0.48649,0.06383,0.11285,1

ROUGE-2+StopWordRemoval,TASK830,TEXTRANK.TXT,0.05556,0.00712,0.01262,1

ROUGE-L+StopWordRemoval,TASK831,TEXTRANK.TXT,0.24390,0.04878,0.08130,1

ROUGE-1+StopWordRemoval,TASK831,TEXTRANK.TXT,0.48837,0.06709,0.11798,1

ROUGE-2+StopWordRemoval,TASK831,TEXTRANK.TXT,0.09524,0.01282,0.02260,1

ROUGE-L+StopWordRemoval,TASK809,TEXTRANK.TXT,0.28000,0.06250,0.10219,1

ROUGE-1+StopWordRemoval,TASK809,TEXTRANK.TXT,0.30769,0.04878,0.08421,1

ROUGE-2+StopWordRemoval,TASK809,TEXTRANK.TXT,0.12000,0.01840,0.03191,1

ROUGE-L+StopWordRemoval,TASK807,TEXTRANK.TXT,0.25926,0.06863,0.10853,1

ROUGE-1+StopWordRemoval,TASK807,TEXTRANK.TXT,0.41379,0.09160,0.15000,1

ROUGE-2+StopWordRemoval,TASK807,TEXTRANK.TXT,0.11111,0.02308,0.03822,1

ROUGE-L+StopWordRemoval,TASK808,TEXTRANK.TXT,0.17647,0.09375,0.12245,1

ROUGE-1+StopWordRemoval,TASK808,TEXTRANK.TXT,0.31481,0.12057,0.17436,1

ROUGE-2+StopWordRemoval,TASK808,TEXTRANK.TXT,0.03774,0.01429,0.02073,1

ROUGE-L+StopWordRemoval,TASK805,TEXTRANK.TXT,0.20455,0.07143,0.10588,1

ROUGE-1+StopWordRemoval,TASK805,TEXTRANK.TXT,0.37500,0.11043,0.17062,1

ROUGE-2+StopWordRemoval,TASK805,TEXTRANK.TXT,0.08511,0.02469,0.03828,1

ROUGE-L+StopWordRemoval,TASK806,TEXTRANK.TXT,0.14286,0.03670,0.05839,1

ROUGE-1+StopWordRemoval,TASK806,TEXTRANK.TXT,0.20588,0.04516,0.07407,1

ROUGE-2+StopWordRemoval,TASK806,TEXTRANK.TXT,0.03030,0.00649,0.01070,1

ROUGE-L+StopWordRemoval,TASK803,TEXTRANK.TXT,0.24444,0.07143,0.11055,1

ROUGE-1+StopWordRemoval,TASK803,TEXTRANK.TXT,0.46154,0.10860,0.17582,1

ROUGE-2+StopWordRemoval,TASK803,TEXTRANK.TXT,0.03922,0.00909,0.01476,1

ROUGE-L+StopWordRemoval,TASK804,TEXTRANK.TXT,0.36842,0.14286,0.20588,1

ROUGE-1+StopWordRemoval,TASK804,TEXTRANK.TXT,0.60656,0.14980,0.24026,1

ROUGE-2+StopWordRemoval,TASK804,TEXTRANK.TXT,0.26667,0.06504,0.10458,1

ROUGE-L+StopWordRemoval,TASK801,TEXTRANK.TXT,0.06667,0.01493,0.02439,1

ROUGE-1+StopWordRemoval,TASK801,TEXTRANK.TXT,0.06250,0.01124,0.01905,1

ROUGE-2+StopWordRemoval,TASK801,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK802,TEXTRANK.TXT,0.17241,0.07634,0.10582,1

ROUGE-1+StopWordRemoval,TASK802,TEXTRANK.TXT,0.28125,0.10000,0.14754,1

ROUGE-2+StopWordRemoval,TASK802,TEXTRANK.TXT,0.06349,0.02235,0.03306,1

ROUGE-L+StopWordRemoval,TASK800,TEXTRANK.TXT,0.17500,0.07000,0.10000,1

ROUGE-1+StopWordRemoval,TASK800,TEXTRANK.TXT,0.34783,0.12403,0.18286,1

ROUGE-2+StopWordRemoval,TASK800,TEXTRANK.TXT,0.13333,0.04688,0.06936,1

ROUGE-L+StopWordRemoval,TASK818,TEXTRANK.TXT,0.32000,0.07767,0.12500,1

ROUGE-1+StopWordRemoval,TASK818,TEXTRANK.TXT,0.53846,0.10448,0.17500,1

ROUGE-2+StopWordRemoval,TASK818,TEXTRANK.TXT,0.16667,0.03008,0.05096,1

ROUGE-L+StopWordRemoval,TASK819,TEXTRANK.TXT,0.23214,0.06500,0.10156,1

ROUGE-1+StopWordRemoval,TASK819,TEXTRANK.TXT,0.44262,0.09184,0.15211,1

ROUGE-2+StopWordRemoval,TASK819,TEXTRANK.TXT,0.08333,0.01706,0.02833,1

ROUGE-L+StopWordRemoval,TASK816,TEXTRANK.TXT,0.23529,0.07692,0.11594,1

ROUGE-1+StopWordRemoval,TASK816,TEXTRANK.TXT,0.36842,0.10145,0.15909,1

ROUGE-2+StopWordRemoval,TASK816,TEXTRANK.TXT,0.16216,0.04380,0.06897,1

ROUGE-L+StopWordRemoval,TASK817,TEXTRANK.TXT,0.08571,0.02830,0.04255,1

ROUGE-1+StopWordRemoval,TASK817,TEXTRANK.TXT,0.11429,0.02139,0.03604,1

ROUGE-2+StopWordRemoval,TASK817,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK814,TEXTRANK.TXT,0.20000,0.05926,0.09143,1

ROUGE-1+StopWordRemoval,TASK814,TEXTRANK.TXT,0.32653,0.08743,0.13793,1

ROUGE-2+StopWordRemoval,TASK814,TEXTRANK.TXT,0.04167,0.01099,0.01739,1

ROUGE-L+StopWordRemoval,TASK815,TEXTRANK.TXT,0.19048,0.04651,0.07477,1

ROUGE-1+StopWordRemoval,TASK815,TEXTRANK.TXT,0.23810,0.03906,0.06711,1

ROUGE-2+StopWordRemoval,TASK815,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK812,TEXTRANK.TXT,0.29730,0.04977,0.08527,1

ROUGE-1+StopWordRemoval,TASK812,TEXTRANK.TXT,0.48718,0.05352,0.09645,1

ROUGE-2+StopWordRemoval,TASK812,TEXTRANK.TXT,0.18421,0.01977,0.03571,1

ROUGE-L+StopWordRemoval,TASK813,TEXTRANK.TXT,0.18605,0.05405,0.08377,1

ROUGE-1+StopWordRemoval,TASK813,TEXTRANK.TXT,0.41667,0.09662,0.15686,1

ROUGE-2+StopWordRemoval,TASK813,TEXTRANK.TXT,0.04255,0.00971,0.01581,1

ROUGE-L+StopWordRemoval,TASK810,TEXTRANK.TXT,0.17647,0.04317,0.06936,1

ROUGE-1+StopWordRemoval,TASK810,TEXTRANK.TXT,0.30556,0.05641,0.09524,1

ROUGE-2+StopWordRemoval,TASK810,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,TASK811,TEXTRANK.TXT,0.21429,0.05941,0.09302,1

ROUGE-1+StopWordRemoval,TASK811,TEXTRANK.TXT,0.35526,0.08626,0.13882,1

ROUGE-2+StopWordRemoval,TASK811,TEXTRANK.TXT,0.01333,0.00321,0.00517,1

ROUGE-L+StopWordRemoval,TASK629,TEXTRANK.TXT,0.25641,0.06369,0.10204,1

ROUGE-1+StopWordRemoval,TASK629,TEXTRANK.TXT,0.46512,0.08811,0.14815,1

ROUGE-2+StopWordRemoval,TASK629,TEXTRANK.TXT,0.09524,0.01770,0.02985,1

ROUGE-L+StopWordRemoval,TASK627,TEXTRANK.TXT,0.86047,0.26241,0.40217,1

ROUGE-1+StopWordRemoval,TASK627,TEXTRANK.TXT,0.89796,0.21154,0.34241,1

ROUGE-2+StopWordRemoval,TASK627,TEXTRANK.TXT,0.81250,0.18841,0.30588,1

ROUGE-L+StopWordRemoval,TASK869,TEXTRANK.TXT,0.23077,0.01899,0.03509,1

ROUGE-1+StopWordRemoval,TASK869,TEXTRANK.TXT,0.38462,0.02500,0.04695,1

ROUGE-2+StopWordRemoval,TASK869,TEXTRANK.TXT,0.00000,0.00000,0.00000,1

