ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
,,,,,,
ROUGE-1+StopWordRemoval,233,KM.TXT,0.30769,0.1,0.15094,1
,,,,,,
ROUGE-2+StopWordRemoval,233,KM.TXT,0.05405,0.01681,0.02564,1
,,,,,,
ROUGE-L+StopWordRemoval,354,KM.TXT,0.15625,0.0625,0.08929,1
,,,,,,
ROUGE-1+StopWordRemoval,354,KM.TXT,0.2,0.07955,0.11382,1
,,,,,,
ROUGE-2+StopWordRemoval,354,KM.TXT,0.0303,0.01149,0.01667,1
,,,,,,
ROUGE-L+StopWordRemoval,475,KM.TXT,0.19355,0.07407,0.10714,1
,,,,,,
ROUGE-1+StopWordRemoval,475,KM.TXT,0.41935,0.1413,0.21138,1
,,,,,,
ROUGE-2+StopWordRemoval,475,KM.TXT,0.13793,0.04396,0.06667,1
,,,,,,
ROUGE-L+StopWordRemoval,113,KM.TXT,0.22222,0.0625,0.09756,1
,,,,,,
ROUGE-1+StopWordRemoval,113,KM.TXT,0.41379,0.09756,0.15789,1
,,,,,,
ROUGE-2+StopWordRemoval,113,KM.TXT,0.11111,0.02459,0.04027,1
,,,,,,
ROUGE-L+StopWordRemoval,234,KM.TXT,0.17073,0.06931,0.09859,1
,,,,,,
ROUGE-1+StopWordRemoval,234,KM.TXT,0.28889,0.10924,0.15854,1
,,,,,,
ROUGE-2+StopWordRemoval,234,KM.TXT,0.09302,0.0339,0.04969,1
,,,,,,
ROUGE-L+StopWordRemoval,355,KM.TXT,0.13158,0.05882,0.0813,1
,,,,,,
ROUGE-1+StopWordRemoval,355,KM.TXT,0.25,0.10924,0.15205,1
,,,,,,
ROUGE-2+StopWordRemoval,355,KM.TXT,0.14,0.05932,0.08333,1
,,,,,,
ROUGE-L+StopWordRemoval,476,KM.TXT,0.4,0.15534,0.22378,1
,,,,,,
ROUGE-1+StopWordRemoval,476,KM.TXT,0.425,0.13077,0.2,1
,,,,,,
ROUGE-2+StopWordRemoval,476,KM.TXT,0.21053,0.06202,0.09581,1
,,,,,,
ROUGE-L+StopWordRemoval,114,KM.TXT,0.16667,0.07042,0.09901,1
,,,,,,
ROUGE-1+StopWordRemoval,114,KM.TXT,0.28125,0.12329,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,114,KM.TXT,0.06667,0.02778,0.03922,1
,,,,,,
ROUGE-L+StopWordRemoval,235,KM.TXT,0.23333,0.06195,0.0979,1
,,,,,,
ROUGE-1+StopWordRemoval,235,KM.TXT,0.34286,0.06522,0.10959,1
,,,,,,
ROUGE-2+StopWordRemoval,235,KM.TXT,0.06061,0.01093,0.01852,1
,,,,,,
ROUGE-L+StopWordRemoval,356,KM.TXT,0.23077,0.0625,0.09836,1
,,,,,,
ROUGE-1+StopWordRemoval,356,KM.TXT,0.33333,0.07556,0.12319,1
,,,,,,
ROUGE-2+StopWordRemoval,356,KM.TXT,0.12245,0.02679,0.04396,1
,,,,,,
ROUGE-L+StopWordRemoval,477,KM.TXT,0.25,0.11268,0.15534,1
,,,,,,
ROUGE-1+StopWordRemoval,477,KM.TXT,0.36842,0.15217,0.21538,1
,,,,,,
ROUGE-2+StopWordRemoval,477,KM.TXT,0.13889,0.05495,0.07874,1
,,,,,,
ROUGE-L+StopWordRemoval,115,KM.TXT,0.59259,0.14159,0.22857,1
,,,,,,
ROUGE-1+StopWordRemoval,115,KM.TXT,0.74194,0.15436,0.25556,1
,,,,,,
ROUGE-2+StopWordRemoval,115,KM.TXT,0.44828,0.08784,0.14689,1
,,,,,,
ROUGE-L+StopWordRemoval,236,KM.TXT,0.15,0.06383,0.08955,1
,,,,,,
ROUGE-1+StopWordRemoval,236,KM.TXT,0.29787,0.13084,0.18182,1
,,,,,,
ROUGE-2+StopWordRemoval,236,KM.TXT,0.08889,0.03774,0.05298,1
,,,,,,
ROUGE-L+StopWordRemoval,357,KM.TXT,0.35714,0.12195,0.18182,1
,,,,,,
ROUGE-1+StopWordRemoval,357,KM.TXT,0.46939,0.13939,0.21495,1
,,,,,,
ROUGE-2+StopWordRemoval,357,KM.TXT,0.17021,0.04878,0.07583,1
,,,,,,
ROUGE-L+StopWordRemoval,478,KM.TXT,0.33333,0.08271,0.13253,1
,,,,,,
ROUGE-1+StopWordRemoval,478,KM.TXT,0.57143,0.0995,0.16949,1
,,,,,,
ROUGE-2+StopWordRemoval,478,KM.TXT,0.27273,0.045,0.07725,1
,,,,,,
ROUGE-L+StopWordRemoval,116,KM.TXT,0.15789,0.06742,0.09449,1
,,,,,,
ROUGE-1+StopWordRemoval,116,KM.TXT,0.25,0.08696,0.12903,1
,,,,,,
ROUGE-2+StopWordRemoval,116,KM.TXT,0.05263,0.01754,0.02632,1
,,,,,,
ROUGE-L+StopWordRemoval,237,KM.TXT,0.3,0.09677,0.14634,1
,,,,,,
ROUGE-1+StopWordRemoval,237,KM.TXT,0.42105,0.11189,0.1768,1
,,,,,,
ROUGE-2+StopWordRemoval,237,KM.TXT,0.13889,0.03521,0.05618,1
,,,,,,
ROUGE-L+StopWordRemoval,358,KM.TXT,0.27778,0.10989,0.15748,1
,,,,,,
ROUGE-1+StopWordRemoval,358,KM.TXT,0.43902,0.13043,0.20112,1
,,,,,,
ROUGE-2+StopWordRemoval,358,KM.TXT,0.12821,0.0365,0.05682,1
,,,,,,
ROUGE-L+StopWordRemoval,479,KM.TXT,0.13636,0.06977,0.09231,1
,,,,,,
ROUGE-1+StopWordRemoval,479,KM.TXT,0.26087,0.11429,0.15894,1
,,,,,,
ROUGE-2+StopWordRemoval,479,KM.TXT,0.06818,0.02885,0.04054,1
,,,,,,
ROUGE-L+StopWordRemoval,117,KM.TXT,0.19512,0.08,0.11348,1
,,,,,,
ROUGE-1+StopWordRemoval,117,KM.TXT,0.34091,0.13043,0.18868,1
,,,,,,
ROUGE-2+StopWordRemoval,117,KM.TXT,0.19048,0.07018,0.10256,1
,,,,,,
ROUGE-L+StopWordRemoval,238,KM.TXT,0.15625,0.06667,0.09346,1
,,,,,,
ROUGE-1+StopWordRemoval,238,KM.TXT,0.25,0.08696,0.12903,1
,,,,,,
ROUGE-2+StopWordRemoval,238,KM.TXT,0.06667,0.02198,0.03306,1
,,,,,,
ROUGE-L+StopWordRemoval,359,KM.TXT,0.11364,0.05435,0.07353,1
,,,,,,
ROUGE-1+StopWordRemoval,359,KM.TXT,0.13333,0.05607,0.07895,1
,,,,,,
ROUGE-2+StopWordRemoval,359,KM.TXT,0.02326,0.00943,0.01342,1
,,,,,,
ROUGE-L+StopWordRemoval,118,KM.TXT,0.27907,0.125,0.17266,1
,,,,,,
ROUGE-1+StopWordRemoval,118,KM.TXT,0.5814,0.2193,0.31847,1
,,,,,,
ROUGE-2+StopWordRemoval,118,KM.TXT,0.2439,0.0885,0.12987,1
,,,,,,
ROUGE-L+StopWordRemoval,239,KM.TXT,0.15385,0.08955,0.11321,1
,,,,,,
ROUGE-1+StopWordRemoval,239,KM.TXT,0.27907,0.1519,0.19672,1
,,,,,,
ROUGE-2+StopWordRemoval,239,KM.TXT,0.09756,0.05128,0.06723,1
,,,,,,
ROUGE-L+StopWordRemoval,119,KM.TXT,0.30303,0.09709,0.14706,1
,,,,,,
ROUGE-1+StopWordRemoval,119,KM.TXT,0.51429,0.12081,0.19565,1
,,,,,,
ROUGE-2+StopWordRemoval,119,KM.TXT,0.21212,0.0473,0.07735,1
,,,,,,
ROUGE-L+StopWordRemoval,10,KM.TXT,0.27778,0.10417,0.15152,1
,,,,,,
ROUGE-1+StopWordRemoval,10,KM.TXT,0.46341,0.13475,0.20879,1
,,,,,,
ROUGE-2+StopWordRemoval,10,KM.TXT,0.12821,0.03571,0.05587,1
,,,,,,
ROUGE-L+StopWordRemoval,11,KM.TXT,0.46429,0.20968,0.28889,1
,,,,,,
ROUGE-1+StopWordRemoval,11,KM.TXT,0.51724,0.17241,0.25862,1
,,,,,,
ROUGE-2+StopWordRemoval,11,KM.TXT,0.33333,0.10465,0.15929,1
,,,,,,
ROUGE-L+StopWordRemoval,12,KM.TXT,0.11321,0.04878,0.06818,1
,,,,,,
ROUGE-1+StopWordRemoval,12,KM.TXT,0.25,0.07609,0.11667,1
,,,,,,
ROUGE-2+StopWordRemoval,12,KM.TXT,0.03704,0.01093,0.01688,1
,,,,,,
ROUGE-L+StopWordRemoval,13,KM.TXT,0.33333,0.10811,0.16327,1
,,,,,,
ROUGE-1+StopWordRemoval,13,KM.TXT,0.375,0.11111,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,13,KM.TXT,0.22727,0.0625,0.09804,1
,,,,,,
ROUGE-L+StopWordRemoval,14,KM.TXT,0.15,0.07595,0.10084,1
,,,,,,
ROUGE-1+StopWordRemoval,14,KM.TXT,0.22222,0.1087,0.14599,1
,,,,,,
ROUGE-2+StopWordRemoval,14,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,15,KM.TXT,0.30952,0.15476,0.20635,1
,,,,,,
ROUGE-1+StopWordRemoval,15,KM.TXT,0.57143,0.2449,0.34286,1
,,,,,,
ROUGE-2+StopWordRemoval,15,KM.TXT,0.2,0.08247,0.11679,1
,,,,,,
ROUGE-L+StopWordRemoval,16,KM.TXT,0.19608,0.10989,0.14085,1
,,,,,,
ROUGE-1+StopWordRemoval,16,KM.TXT,0.45455,0.2193,0.29586,1
,,,,,,
ROUGE-2+StopWordRemoval,16,KM.TXT,0.20755,0.09735,0.13253,1
,,,,,,
ROUGE-L+StopWordRemoval,17,KM.TXT,0.25,0.07071,0.11024,1
,,,,,,
ROUGE-1+StopWordRemoval,17,KM.TXT,0.32143,0.05844,0.0989,1
,,,,,,
ROUGE-2+StopWordRemoval,17,KM.TXT,0.19231,0.03268,0.05587,1
,,,,,,
ROUGE-L+StopWordRemoval,18,KM.TXT,0.19355,0.1,0.13187,1
,,,,,,
ROUGE-1+StopWordRemoval,18,KM.TXT,0.29032,0.11538,0.16514,1
,,,,,,
ROUGE-2+StopWordRemoval,18,KM.TXT,0.03448,0.01299,0.01887,1
,,,,,,
ROUGE-L+StopWordRemoval,19,KM.TXT,0.175,0.07368,0.1037,1
,,,,,,
ROUGE-1+StopWordRemoval,19,KM.TXT,0.38298,0.16514,0.23077,1
,,,,,,
ROUGE-2+StopWordRemoval,19,KM.TXT,0.11111,0.0463,0.06536,1
,,,,,,
ROUGE-L+StopWordRemoval,480,KM.TXT,0.14286,0.06024,0.08475,1
,,,,,,
ROUGE-1+StopWordRemoval,480,KM.TXT,0.27778,0.09615,0.14286,1
,,,,,,
ROUGE-2+StopWordRemoval,480,KM.TXT,0.05882,0.01942,0.0292,1
,,,,,,
ROUGE-L+StopWordRemoval,360,KM.TXT,0.5,0.19178,0.27723,1
,,,,,,
ROUGE-1+StopWordRemoval,360,KM.TXT,0.58621,0.18681,0.28333,1
,,,,,,
ROUGE-2+StopWordRemoval,360,KM.TXT,0.37037,0.11111,0.17094,1
,,,,,,
ROUGE-L+StopWordRemoval,481,KM.TXT,0.26471,0.125,0.16981,1
,,,,,,
ROUGE-1+StopWordRemoval,481,KM.TXT,0.475,0.21839,0.29921,1
,,,,,,
ROUGE-2+StopWordRemoval,481,KM.TXT,0.15789,0.06977,0.09677,1
,,,,,,
ROUGE-L+StopWordRemoval,240,KM.TXT,0.17647,0.06452,0.09449,1
,,,,,,
ROUGE-1+StopWordRemoval,240,KM.TXT,0.35,0.11966,0.17834,1
,,,,,,
ROUGE-2+StopWordRemoval,240,KM.TXT,0.02632,0.00862,0.01299,1
,,,,,,
ROUGE-L+StopWordRemoval,361,KM.TXT,0.43243,0.0708,0.12167,1
,,,,,,
ROUGE-1+StopWordRemoval,361,KM.TXT,0.70732,0.09325,0.16477,1
,,,,,,
ROUGE-2+StopWordRemoval,361,KM.TXT,0.41026,0.05161,0.09169,1
,,,,,,
ROUGE-L+StopWordRemoval,482,KM.TXT,0.23529,0.10667,0.14679,1
,,,,,,
ROUGE-1+StopWordRemoval,482,KM.TXT,0.39474,0.15957,0.22727,1
,,,,,,
ROUGE-2+StopWordRemoval,482,KM.TXT,0.05556,0.02151,0.03101,1
,,,,,,
ROUGE-L+StopWordRemoval,120,KM.TXT,0.2381,0.08547,0.12579,1
,,,,,,
ROUGE-1+StopWordRemoval,120,KM.TXT,0.46667,0.13816,0.2132,1
,,,,,,
ROUGE-2+StopWordRemoval,120,KM.TXT,0.04651,0.01325,0.02062,1
,,,,,,
ROUGE-L+StopWordRemoval,241,KM.TXT,0.44,0.11,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,241,KM.TXT,0.57692,0.11538,0.19231,1
,,,,,,
ROUGE-2+StopWordRemoval,241,KM.TXT,0.29167,0.05426,0.0915,1
,,,,,,
ROUGE-L+StopWordRemoval,362,KM.TXT,0.32432,0.14815,0.20339,1
,,,,,,
ROUGE-1+StopWordRemoval,362,KM.TXT,0.51282,0.18349,0.27027,1
,,,,,,
ROUGE-2+StopWordRemoval,362,KM.TXT,0.10811,0.03704,0.05517,1
,,,,,,
ROUGE-L+StopWordRemoval,483,KM.TXT,0.2,0.05405,0.08511,1
,,,,,,
ROUGE-1+StopWordRemoval,483,KM.TXT,0.35,0.07292,0.12069,1
,,,,,,
ROUGE-2+StopWordRemoval,483,KM.TXT,0.16667,0.03158,0.0531,1
,,,,,,
ROUGE-L+StopWordRemoval,121,KM.TXT,0.17647,0.0625,0.09231,1
,,,,,,
ROUGE-1+StopWordRemoval,121,KM.TXT,0.29412,0.08621,0.13333,1
,,,,,,
ROUGE-2+StopWordRemoval,121,KM.TXT,0.0625,0.01739,0.02721,1
,,,,,,
ROUGE-L+StopWordRemoval,242,KM.TXT,0.27027,0.11765,0.16393,1
,,,,,,
ROUGE-1+StopWordRemoval,242,KM.TXT,0.51351,0.2,0.28788,1
,,,,,,
ROUGE-2+StopWordRemoval,242,KM.TXT,0.2,0.07447,0.10853,1
,,,,,,
ROUGE-L+StopWordRemoval,363,KM.TXT,0.21875,0.07,0.10606,1
,,,,,,
ROUGE-1+StopWordRemoval,363,KM.TXT,0.33333,0.09524,0.14815,1
,,,,,,
ROUGE-2+StopWordRemoval,363,KM.TXT,0.08824,0.024,0.03774,1
,,,,,,
ROUGE-L+StopWordRemoval,484,KM.TXT,0.1875,0.08,0.11215,1
,,,,,,
ROUGE-1+StopWordRemoval,484,KM.TXT,0.34286,0.13953,0.19835,1
,,,,,,
ROUGE-2+StopWordRemoval,484,KM.TXT,0.09091,0.03529,0.05085,1
,,,,,,
ROUGE-L+StopWordRemoval,122,KM.TXT,0.20588,0.07955,0.11475,1
,,,,,,
ROUGE-1+StopWordRemoval,122,KM.TXT,0.5,0.18447,0.2695,1
,,,,,,
ROUGE-2+StopWordRemoval,122,KM.TXT,0.19444,0.06863,0.10145,1
,,,,,,
ROUGE-L+StopWordRemoval,243,KM.TXT,0.26471,0.09091,0.13534,1
,,,,,,
ROUGE-1+StopWordRemoval,243,KM.TXT,0.525,0.14583,0.22826,1
,,,,,,
ROUGE-2+StopWordRemoval,243,KM.TXT,0.18421,0.04895,0.07735,1
,,,,,,
ROUGE-L+StopWordRemoval,364,KM.TXT,0.33333,0.10811,0.16327,1
,,,,,,
ROUGE-1+StopWordRemoval,364,KM.TXT,0.375,0.11111,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,364,KM.TXT,0.22727,0.0625,0.09804,1
,,,,,,
ROUGE-L+StopWordRemoval,485,KM.TXT,0.28947,0.12644,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,485,KM.TXT,0.34615,0.14516,0.20455,1
,,,,,,
ROUGE-2+StopWordRemoval,485,KM.TXT,0.18,0.07317,0.10405,1
,,,,,,
ROUGE-L+StopWordRemoval,123,KM.TXT,0.2,0.08511,0.1194,1
,,,,,,
ROUGE-1+StopWordRemoval,123,KM.TXT,0.525,0.18421,0.27273,1
,,,,,,
ROUGE-2+StopWordRemoval,123,KM.TXT,0.26316,0.0885,0.13245,1
,,,,,,
ROUGE-L+StopWordRemoval,244,KM.TXT,0.4,0.13483,0.20168,1
,,,,,,
ROUGE-1+StopWordRemoval,244,KM.TXT,0.625,0.17857,0.27778,1
,,,,,,
ROUGE-2+StopWordRemoval,244,KM.TXT,0.16667,0.04505,0.07092,1
,,,,,,
ROUGE-L+StopWordRemoval,365,KM.TXT,0.42105,0.16,0.23188,1
,,,,,,
ROUGE-1+StopWordRemoval,365,KM.TXT,0.61905,0.21311,0.31707,1
,,,,,,
ROUGE-2+StopWordRemoval,365,KM.TXT,0.2,0.06612,0.09938,1
,,,,,,
ROUGE-L+StopWordRemoval,486,KM.TXT,0.23077,0.0625,0.09836,1
,,,,,,
ROUGE-1+StopWordRemoval,486,KM.TXT,0.33333,0.07556,0.12319,1
,,,,,,
ROUGE-2+StopWordRemoval,486,KM.TXT,0.12245,0.02679,0.04396,1
,,,,,,
ROUGE-L+StopWordRemoval,124,KM.TXT,0.15152,0.07812,0.10309,1
,,,,,,
ROUGE-1+StopWordRemoval,124,KM.TXT,0.25714,0.11688,0.16071,1
,,,,,,
ROUGE-2+StopWordRemoval,124,KM.TXT,0.0303,0.01316,0.01835,1
,,,,,,
ROUGE-L+StopWordRemoval,245,KM.TXT,0.35714,0.11111,0.16949,1
,,,,,,
ROUGE-1+StopWordRemoval,245,KM.TXT,0.41935,0.12264,0.18978,1
,,,,,,
ROUGE-2+StopWordRemoval,245,KM.TXT,0.06897,0.01905,0.02985,1
,,,,,,
ROUGE-L+StopWordRemoval,366,KM.TXT,0.23684,0.14516,0.18,1
,,,,,,
ROUGE-1+StopWordRemoval,366,KM.TXT,0.31579,0.17391,0.2243,1
,,,,,,
ROUGE-2+StopWordRemoval,366,KM.TXT,0.11111,0.05882,0.07692,1
,,,,,,
ROUGE-L+StopWordRemoval,487,KM.TXT,0.24,0.07692,0.1165,1
,,,,,,
ROUGE-1+StopWordRemoval,487,KM.TXT,0.33333,0.1,0.15385,1
,,,,,,
ROUGE-2+StopWordRemoval,487,KM.TXT,0.16,0.04494,0.07018,1
,,,,,,
ROUGE-L+StopWordRemoval,125,KM.TXT,0.24324,0.10465,0.14634,1
,,,,,,
ROUGE-1+StopWordRemoval,125,KM.TXT,0.45,0.1875,0.26471,1
,,,,,,
ROUGE-2+StopWordRemoval,125,KM.TXT,0.13158,0.05263,0.07519,1
,,,,,,
ROUGE-L+StopWordRemoval,246,KM.TXT,0.14286,0.08,0.10256,1
,,,,,,
ROUGE-1+StopWordRemoval,246,KM.TXT,0.17647,0.10345,0.13043,1
,,,,,,
ROUGE-2+StopWordRemoval,246,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,367,KM.TXT,0.21569,0.1236,0.15714,1
,,,,,,
ROUGE-1+StopWordRemoval,367,KM.TXT,0.38182,0.168,0.23333,1
,,,,,,
ROUGE-2+StopWordRemoval,367,KM.TXT,0.20755,0.08871,0.12429,1
,,,,,,
ROUGE-L+StopWordRemoval,488,KM.TXT,0.33333,0.13084,0.18792,1
,,,,,,
ROUGE-1+StopWordRemoval,488,KM.TXT,0.46939,0.15541,0.2335,1
,,,,,,
ROUGE-2+StopWordRemoval,488,KM.TXT,0.17021,0.05442,0.08247,1
,,,,,,
ROUGE-L+StopWordRemoval,126,KM.TXT,0.28125,0.07759,0.12162,1
,,,,,,
ROUGE-1+StopWordRemoval,126,KM.TXT,0.41667,0.09868,0.15957,1
,,,,,,
ROUGE-2+StopWordRemoval,126,KM.TXT,0.23529,0.05298,0.08649,1
,,,,,,
ROUGE-L+StopWordRemoval,247,KM.TXT,0.29167,0.09211,0.14,1
,,,,,,
ROUGE-1+StopWordRemoval,247,KM.TXT,0.4,0.10417,0.16529,1
,,,,,,
ROUGE-2+StopWordRemoval,247,KM.TXT,0.17391,0.04211,0.0678,1
,,,,,,
ROUGE-L+StopWordRemoval,368,KM.TXT,0.15,0.06383,0.08955,1
,,,,,,
ROUGE-1+StopWordRemoval,368,KM.TXT,0.29787,0.13084,0.18182,1
,,,,,,
ROUGE-2+StopWordRemoval,368,KM.TXT,0.08889,0.03774,0.05298,1
,,,,,,
ROUGE-L+StopWordRemoval,489,KM.TXT,0.2439,0.08696,0.12821,1
,,,,,,
ROUGE-1+StopWordRemoval,489,KM.TXT,0.36585,0.10791,0.16667,1
,,,,,,
ROUGE-2+StopWordRemoval,489,KM.TXT,0.10256,0.02899,0.0452,1
,,,,,,
ROUGE-L+StopWordRemoval,127,KM.TXT,0.40625,0.16456,0.23423,1
,,,,,,
ROUGE-1+StopWordRemoval,127,KM.TXT,0.57895,0.21782,0.31655,1
,,,,,,
ROUGE-2+StopWordRemoval,127,KM.TXT,0.27778,0.1,0.14706,1
,,,,,,
ROUGE-L+StopWordRemoval,248,KM.TXT,0.31429,0.10891,0.16176,1
,,,,,,
ROUGE-1+StopWordRemoval,248,KM.TXT,0.55263,0.16406,0.25301,1
,,,,,,
ROUGE-2+StopWordRemoval,248,KM.TXT,0.25,0.07087,0.11043,1
,,,,,,
ROUGE-L+StopWordRemoval,369,KM.TXT,0.1875,0.08571,0.11765,1
,,,,,,
ROUGE-1+StopWordRemoval,369,KM.TXT,0.3125,0.11364,0.16667,1
,,,,,,
ROUGE-2+StopWordRemoval,369,KM.TXT,0.06667,0.02299,0.03419,1
,,,,,,
ROUGE-L+StopWordRemoval,128,KM.TXT,0.10256,0.05,0.06723,1
,,,,,,
ROUGE-1+StopWordRemoval,128,KM.TXT,0.25581,0.09091,0.13415,1
,,,,,,
ROUGE-2+StopWordRemoval,128,KM.TXT,0.04878,0.01667,0.02484,1
,,,,,,
ROUGE-L+StopWordRemoval,249,KM.TXT,0.08571,0.05357,0.06593,1
,,,,,,
ROUGE-1+StopWordRemoval,249,KM.TXT,0.18919,0.10145,0.13208,1
,,,,,,
ROUGE-2+StopWordRemoval,249,KM.TXT,0.02857,0.01471,0.01942,1
,,,,,,
ROUGE-L+StopWordRemoval,129,KM.TXT,0.17143,0.08451,0.11321,1
,,,,,,
ROUGE-1+StopWordRemoval,129,KM.TXT,0.38889,0.16867,0.23529,1
,,,,,,
ROUGE-2+StopWordRemoval,129,KM.TXT,0.02941,0.0122,0.01724,1
,,,,,,
ROUGE-L+StopWordRemoval,20,KM.TXT,0.15625,0.07143,0.09804,1
,,,,,,
ROUGE-1+StopWordRemoval,20,KM.TXT,0.25,0.08889,0.13115,1
,,,,,,
ROUGE-2+StopWordRemoval,20,KM.TXT,0.03333,0.01124,0.01681,1
,,,,,,
ROUGE-L+StopWordRemoval,21,KM.TXT,0.17647,0.06452,0.09449,1
,,,,,,
ROUGE-1+StopWordRemoval,21,KM.TXT,0.35,0.11966,0.17834,1
,,,,,,
ROUGE-2+StopWordRemoval,21,KM.TXT,0.02632,0.00862,0.01299,1
,,,,,,
ROUGE-L+StopWordRemoval,22,KM.TXT,0.44,0.11,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,22,KM.TXT,0.57692,0.11538,0.19231,1
,,,,,,
ROUGE-2+StopWordRemoval,22,KM.TXT,0.29167,0.05426,0.0915,1
,,,,,,
ROUGE-L+StopWordRemoval,23,KM.TXT,0.26471,0.09091,0.13534,1
,,,,,,
ROUGE-1+StopWordRemoval,23,KM.TXT,0.525,0.14583,0.22826,1
,,,,,,
ROUGE-2+StopWordRemoval,23,KM.TXT,0.18421,0.04895,0.07735,1
,,,,,,
ROUGE-L+StopWordRemoval,24,KM.TXT,0.4,0.14458,0.21239,1
,,,,,,
ROUGE-1+StopWordRemoval,24,KM.TXT,0.59375,0.19588,0.29457,1
,,,,,,
ROUGE-2+StopWordRemoval,24,KM.TXT,0.16667,0.05208,0.07937,1
,,,,,,
ROUGE-L+StopWordRemoval,25,KM.TXT,0.28571,0.09756,0.14545,1
,,,,,,
ROUGE-1+StopWordRemoval,25,KM.TXT,0.3871,0.12121,0.18462,1
,,,,,,
ROUGE-2+StopWordRemoval,25,KM.TXT,0.06897,0.02041,0.0315,1
,,,,,,
ROUGE-L+StopWordRemoval,26,KM.TXT,0.13636,0.07407,0.096,1
,,,,,,
ROUGE-1+StopWordRemoval,26,KM.TXT,0.29787,0.15054,0.2,1
,,,,,,
ROUGE-2+StopWordRemoval,26,KM.TXT,0.04444,0.02174,0.0292,1
,,,,,,
ROUGE-L+StopWordRemoval,27,KM.TXT,0.53846,0.2029,0.29474,1
,,,,,,
ROUGE-1+StopWordRemoval,27,KM.TXT,0.57143,0.18182,0.27586,1
,,,,,,
ROUGE-2+StopWordRemoval,27,KM.TXT,0.42308,0.12644,0.19469,1
,,,,,,
ROUGE-L+StopWordRemoval,28,KM.TXT,0.08571,0.05357,0.06593,1
,,,,,,
ROUGE-1+StopWordRemoval,28,KM.TXT,0.18919,0.10145,0.13208,1
,,,,,,
ROUGE-2+StopWordRemoval,28,KM.TXT,0.02857,0.01471,0.01942,1
,,,,,,
ROUGE-L+StopWordRemoval,29,KM.TXT,0.18519,0.05208,0.0813,1
,,,,,,
ROUGE-1+StopWordRemoval,29,KM.TXT,0.41379,0.09756,0.15789,1
,,,,,,
ROUGE-2+StopWordRemoval,29,KM.TXT,0.11111,0.02459,0.04027,1
,,,,,,
ROUGE-L+StopWordRemoval,490,KM.TXT,0.65,0.24074,0.35135,1
,,,,,,
ROUGE-1+StopWordRemoval,490,KM.TXT,0.77273,0.24113,0.36757,1
,,,,,,
ROUGE-2+StopWordRemoval,490,KM.TXT,0.61905,0.18571,0.28571,1
,,,,,,
ROUGE-L+StopWordRemoval,370,KM.TXT,0.26829,0.088,0.13253,1
,,,,,,
ROUGE-1+StopWordRemoval,370,KM.TXT,0.48,0.1194,0.19124,1
,,,,,,
ROUGE-2+StopWordRemoval,370,KM.TXT,0.1875,0.045,0.07258,1
,,,,,,
ROUGE-L+StopWordRemoval,491,KM.TXT,0.21212,0.09589,0.13208,1
,,,,,,
ROUGE-1+StopWordRemoval,491,KM.TXT,0.31429,0.09244,0.14286,1
,,,,,,
ROUGE-2+StopWordRemoval,491,KM.TXT,0.06061,0.01695,0.02649,1
,,,,,,
ROUGE-L+StopWordRemoval,250,KM.TXT,0.22222,0.07407,0.11111,1
,,,,,,
ROUGE-1+StopWordRemoval,250,KM.TXT,0.41379,0.12245,0.18898,1
,,,,,,
ROUGE-2+StopWordRemoval,250,KM.TXT,0.07407,0.02062,0.03226,1
,,,,,,
ROUGE-L+StopWordRemoval,371,KM.TXT,0.17647,0.06452,0.09449,1
,,,,,,
ROUGE-1+StopWordRemoval,371,KM.TXT,0.35,0.11966,0.17834,1
,,,,,,
ROUGE-2+StopWordRemoval,371,KM.TXT,0.02632,0.00862,0.01299,1
,,,,,,
ROUGE-L+StopWordRemoval,492,KM.TXT,0.51515,0.12977,0.20732,1
,,,,,,
ROUGE-1+StopWordRemoval,492,KM.TXT,0.8,0.12444,0.21538,1
,,,,,,
ROUGE-2+StopWordRemoval,492,KM.TXT,0.60606,0.08929,0.15564,1
,,,,,,
ROUGE-L+StopWordRemoval,130,KM.TXT,0.15625,0.06667,0.09346,1
,,,,,,
ROUGE-1+StopWordRemoval,130,KM.TXT,0.28571,0.11765,0.16667,1
,,,,,,
ROUGE-2+StopWordRemoval,130,KM.TXT,0.06061,0.02381,0.03419,1
,,,,,,
ROUGE-L+StopWordRemoval,251,KM.TXT,0.21951,0.10843,0.14516,1
,,,,,,
ROUGE-1+StopWordRemoval,251,KM.TXT,0.33333,0.15385,0.21053,1
,,,,,,
ROUGE-2+StopWordRemoval,251,KM.TXT,0.15,0.06667,0.09231,1
,,,,,,
ROUGE-L+StopWordRemoval,372,KM.TXT,0.4,0.1,0.16,1
,,,,,,
ROUGE-1+StopWordRemoval,372,KM.TXT,0.57692,0.11538,0.19231,1
,,,,,,
